,USERID,DS1,DS2,DS3,DS4,DS5,DS7,DS8,DS9,DS10,DS11,DS12,DS13,DS14,DS15,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B61,B62,B63,B64,B65,B66,B67,B68,B69,B70,B71,B72,B73,B74,B75,B76,B77,B78,B79,B80,B81,B82,B83,B84,B85,B86,B87,B88,B89,B90,B91,B92,B93,B94,B95,B96,B97,B98,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,MacroTotal,DiffMacroAndActual
2857,36,4/22/2022,4,m1,10:00:00 AM,1,1,0,0,0,0,3,4,3,2,329,788.94,10.727,3.8589,725.64,151.312,5.013,40.8338,22.838,561.88,131,1.9,1.5,15.7,41,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,793.143,4.203
2858,36,4/22/2022,4,m2,12:00:00 PM,3,5,4,3,0,0,1,5,0,3,941.65,478.6574,9.9033,1.7261,2802.206,67.7677,6.0288,25.7919,31.2062,933.4578,286.1021,12.2,94,6.7,16.8,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,485.0253,6.3679
2859,36,4/22/2022,4,m3,5:30:00 PM,5,10,3,1,0,0,1,4,1,3,599.77,787.5044,26.21146,4.14017,1112.13,129.8963,5.51365,45.35445,19.36152,828.628,59.879,17.3,262,2.9,4.3,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,832.93442,45.43002
2860,36,4/22/2022,4,m4,6:30:00 PM,4,10,6,3,0,0,3,4,1,3,1031.93,777.3429,11.383,2.8581,1336.523,108.0636,3.3338,21.4067,11.9418,383.012,143.1922,2.6,4.1,7.5,17.5,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,582.4686,194.8743
2861,36,4/23/2022,3,m1,7:30:00 AM,1,10,2,3,0,0,1,4,2,3,435,432.37,8.5474,3.5047,279.74,79,2,33,10.2844,484.13,7.11,0,0,14.2,13.1,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,434.0642,1.6942
2862,36,4/23/2022,3,m2,12:00:00 PM,3,8,4,3,0,0,1,5,0,3,314.95,294.3599,4.6943,1.2047,62.8102,49.599,4.7439,11.5341,14.3284,571.0533,159.9738,19.3,93.4,3.1,13.5,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,297.9583,3.5984
2863,36,4/23/2022,3,m3,11:00:00 PM,5,1,0,0,0,0,2,5,1,4,257.3,879.764,44,9.0048,750.2,111.7056,11,22.9577,25,50.2341,2.3731,0,0,0,0.2,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,942.8224,63.0584
2864,36,4/24/2022,3,m1,8:30:00 AM,1,7,0,0,0,0,1,5,1,3,132,1142.61,79.2283,27.01945,2144.8,58.278,5.478,13.1418,48.3178,364.05,102.66,2.6,19,9.799999,8.8,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,1139.4379,3.1721
2865,36,4/24/2022,3,m2,12:30:00 PM,3,7,0,0,0,0,1,5,1,4,210,131.78,2.5,0.0036,135,26.534,2,6,2,102.38,1.78,15,0,0,60.1,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,136.636,4.856
2866,36,4/24/2022,3,m3,9:30:00 PM,5,1,1,2,0,0,1,4,4,3,111,313.02,13.2201,5.6521,760.35,35.4978,2.553,3.6186,13.0314,216.45,219.78,8.1,1.7,13,16,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,313.0977,0.0777
2867,36,4/25/2022,3,m1,9:15:00 AM,1,7,2,7,0,0,1,5,1,3,1486.9,1237.551,44.2811,7.7772,3301.269,163.0925,19.7273,37.4175,52.2916,2440.141,628.1347,19.1,69.5,14.6,47.9,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,1260.0663,22.5153
2868,36,4/25/2022,3,m2,2:00:00 PM,3,7,1,7,0,0,2,5,1,4,1030.22,1777.246,65.2747,27.911,2584.327,255.2809,11.8118,135.3454,46.9855,1398.348,791.0095,57,272.6,47.7,51.6,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,1796.5379,19.2919
2869,36,4/25/2022,3,m3,11:30:00 PM,5,1,0,0,0,0,2,5,1,4,487,721.15,43.4562,14.3043,680.5,48.5522,5.517,18.4948,34.1729,796.76,308.26,40.9,215.9,6.5,32.5,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,722.0062,0.8562
2870,36,4/26/2022,3,m1,9:30:00 AM,1,1,0,0,0,0,1,4,2,3,196.02,485.9148,27.8268,7.1092,618.4097,44.979,1.3442,12.3844,13.0268,582.5212,143.199,3.8,10,21.5,4.8,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,482.4644,3.4504
2871,36,4/26/2022,3,m2,3:00:00 PM,3,1,0,0,0,0,2,5,1,4,406.88,780.4254,16.6421,6.2282,830.3174,153.975,13.5555,85.6649,16.6381,717.818,137.5684,96.3,22.3,23.8,26.2,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,832.2313,51.8059
2872,36,4/26/2022,3,m3,8:30:00 PM,5,3,0,0,0,0,1,4,3,3,512,329.53,1.2504,0.3017,86.62,74.0193,7.997,18.8416,7.6055,759.42,158.3,264.1,213.1,7.4,22,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,337.7528,8.2228
2873,36,4/27/2022,3,m1,9:30:00 AM,1,7,4,7,0,0,1,5,1,3,278.4,713.2367,34.9132,11.4639,654.4888,91.14,3.6127,45.0814,10.8601,610.1986,134.3832,9.4,11,17.7,12.5,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,722.2192,8.9825
2874,36,4/27/2022,3,m2,1:00:00 PM,3,7,3,7,0,0,2,5,1,4,336.29,445.1651,22.70466,10.35652,1109.335,30.87503,5.04346,8.92863,31.21628,907.5484,462.674,44,92,29.8,20.3,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,452.70718,7.54208
2875,36,4/27/2022,3,m3,6:30:00 PM,5,1,0,0,0,0,1,4,5,3,898,791.41,16.2655,2.7489,696.34,155.3459,12.638,65.6106,12.8691,1766.75,269.1,86.3,598.3,11.6,16,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,819.2495,27.8395
2876,36,4/28/2022,3,m1,10:00:00 AM,1,7,0,0,0,0,1,4,3,3,254,593.75,25.6591,7.2137,634.68,75.89,1.243,48.0611,15.0737,324.73,164.98,1.6,1.7,15,8.2,2,1,5,25,6,120,60,23.43333333,0,0,0,0,1,5,0,3,0,0,3,1,0,0,3,1,8,8,1,0,3,1,8,6,3,2,3,7,5,0,0,0,0,3,1,2,2,0,0,2,0,2,2,0,1,1,1,0,0,0,1,90,1,90,7,90,8,0,1,3,4,3,3,3,4,3,1,3,1,3,4,3,3,2,3,4,2,2,2,1,5,4,3,3,1,3,1,3,3,4,5,4,4,6,5,5,4,5,6,4,5,1,3,,,3,4,2,3,4,4,3,4,3,4,4,3,4,4,2,3,3,,"I would add in other cultural foods (i.e. Vietnamese, Korean, etc.) that are not in the app and should be. I would also add in ""co-workers"" as an option of who I am eating with when I'm at work/office. ",,1,4,3,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3,3,0,,,1,5,1,8,8,4,3,2,5,5,0,,0,,0,,0,,7,25,3,0,3,2,3,4,3,2,3,4,3,2,2,3,3,2,3,2,2,3,2,2,1,1,5,4,4,2,3,3,3,3,6,6,5,5,5,5,5,4,5,6,4,5,120,594.7867,1.0367
